"fips","name","isstate","category","statcode","year","value"
15,"Hawaii",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.10544478
15,"Hawaii",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.32416633
15,"Hawaii",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.944139
16,"Idaho",1,"Citizenship","citCitPar",2010,0.49218577
16,"Idaho",1,"Citizenship","citNotCitPar",2010,0.37014762
16,"Idaho",1,"Citizenship","notCit",2010,0.13766661
16,"Idaho",1,"Country_of_Origin_of_Parents","Africa",2010,0.02991253
16,"Idaho",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.02008615
16,"Idaho",1,"Country_of_Origin_of_Parents","eAsia",2010,0.07182721
16,"Idaho",1,"Country_of_Origin_of_Parents","europe",2010,0.16465157
16,"Idaho",1,"Country_of_Origin_of_Parents","mexico",2010,0.65011543
16,"Idaho",1,"Country_of_Origin_of_Parents","midEast",2010,0.01993579
16,"Idaho",1,"Country_of_Origin_of_Parents","seAsia",2010,0.02165165
16,"Idaho",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.02181969
16,"Idaho",1,"Education","HS",2010,0.43144089
16,"Idaho",1,"Education","NIS35",2010,0.57836819
16,"Idaho",1,"Education","NIS617",2010,0.02630939
16,"Idaho",1,"Education","age0_3",2010,0.14
16,"Idaho",1,"Education","age13_17",2010,0.12931034
16,"Idaho",1,"Education","age4_5",2010,0.16666667
16,"Idaho",1,"Education","age6_12",2010,0.1242236
16,"Idaho",1,"Education","col",2010,0.18792178
16,"Idaho",1,"Education","lTHS",2010,0.38063735
16,"Idaho",1,"English_Proficiency","engPro",2010,0.84861338
16,"Idaho",1,"English_Proficiency","eppars",2010,0.42162335
16,"Idaho",1,"English_Proficiency","limEng",2010,0.15138662
16,"Idaho",1,"English_Proficiency","linIso",2010,0.26851401
16,"Idaho",1,"English_Proficiency","noeppars",2010,0.41366318
16,"Idaho",1,"English_Proficiency","oneleppar",2010,0.57837665
16,"Idaho",1,"Family_Structure","fourkid",2010,0.13150191
16,"Idaho",1,"Family_Structure","onekid",2010,0.12642509
16,"Idaho",1,"Family_Structure","sPar",2010,0.15608996
16,"Idaho",1,"Family_Structure","tPar",2010,0.84391004
16,"Idaho",1,"Family_Structure","threekid",2010,0.44540656
16,"Idaho",1,"Family_Structure","twokid",2010,0.29666647
16,"Idaho",1,"Population","Percent",2010,0.00332691
16,"Idaho",1,"Population","Share",2010,0.8783747
16,"Idaho",1,"Population","TotalNum",2010,57000
16,"Idaho",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.57519257
16,"Idaho",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.61202163
16,"Idaho",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.29004183
16,"Idaho",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.68001026
16,"Idaho",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.89259088
17,"Illinois",1,"Citizenship","citCitPar",2010,0.54091924
17,"Illinois",1,"Citizenship","citNotCitPar",2010,0.35660219
17,"Illinois",1,"Citizenship","notCit",2010,0.10247855
17,"Illinois",1,"Country_of_Origin_of_Parents","Africa",2010,0.03490007
17,"Illinois",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.03489237
17,"Illinois",1,"Country_of_Origin_of_Parents","eAsia",2010,0.08606938
17,"Illinois",1,"Country_of_Origin_of_Parents","europe",2010,0.14881682
17,"Illinois",1,"Country_of_Origin_of_Parents","mexico",2010,0.54966849
17,"Illinois",1,"Country_of_Origin_of_Parents","midEast",2010,0.09823038
17,"Illinois",1,"Country_of_Origin_of_Parents","seAsia",2010,0.01681101
17,"Illinois",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.03061146
17,"Illinois",1,"Education","HS",2010,0.44380069
17,"Illinois",1,"Education","NIS35",2010,0.39605126
17,"Illinois",1,"Education","NIS617",2010,0.01677362
17,"Illinois",1,"Education","age0_3",2010,0.26705369
17,"Illinois",1,"Education","age13_17",2010,0.21902655
17,"Illinois",1,"Education","age4_5",2010,0.26686218
17,"Illinois",1,"Education","age6_12",2010,0.25165015
17,"Illinois",1,"Education","col",2010,0.31667852
17,"Illinois",1,"Education","lTHS",2010,0.2395208
17,"Illinois",1,"English_Proficiency","engPro",2010,0.80933231
17,"Illinois",1,"English_Proficiency","eppars",2010,0.34962976
17,"Illinois",1,"English_Proficiency","limEng",2010,0.19066766
17,"Illinois",1,"English_Proficiency","linIso",2010,0.27418914
17,"Illinois",1,"English_Proficiency","noeppars",2010,0.47355455
17,"Illinois",1,"English_Proficiency","oneleppar",2010,0.65037024
17,"Illinois",1,"Family_Structure","fourkid",2010,0.05839208
17,"Illinois",1,"Family_Structure","onekid",2010,0.18129575
17,"Illinois",1,"Family_Structure","sPar",2010,0.13445856
17,"Illinois",1,"Family_Structure","tPar",2010,0.86554146
17,"Illinois",1,"Family_Structure","threekid",2010,0.38021421
17,"Illinois",1,"Family_Structure","twokid",2010,0.38009796
17,"Illinois",1,"Population","Percent",2010,0.04546781
17,"Illinois",1,"Population","Share",2010,0.76822752
17,"Illinois",1,"Population","TotalNum",2010,779000
17,"Illinois",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.45115346
17,"Illinois",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.64651942
17,"Illinois",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.20905574
17,"Illinois",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.52350682
17,"Illinois",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.92092317
18,"Indiana",1,"Citizenship","citCitPar",2010,0.50660181
18,"Indiana",1,"Citizenship","citNotCitPar",2010,0.34117162
18,"Indiana",1,"Citizenship","notCit",2010,0.1522266
18,"Indiana",1,"Country_of_Origin_of_Parents","Africa",2010,0.07068837
18,"Indiana",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.09981813
18,"Indiana",1,"Country_of_Origin_of_Parents","eAsia",2010,0.08399893
18,"Indiana",1,"Country_of_Origin_of_Parents","europe",2010,0.11147962
18,"Indiana",1,"Country_of_Origin_of_Parents","mexico",2010,0.48694584
18,"Indiana",1,"Country_of_Origin_of_Parents","midEast",2010,0.07365078
18,"Indiana",1,"Country_of_Origin_of_Parents","seAsia",2010,0.03949635
18,"Indiana",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.033922
18,"Indiana",1,"Education","HS",2010,0.41734946
18,"Indiana",1,"Education","NIS35",2010,0.58414263
18,"Indiana",1,"Education","NIS617",2010,0.02025121
18,"Indiana",1,"Education","age0_3",2010,0.10632184
18,"Indiana",1,"Education","age13_17",2010,0.06292135
18,"Indiana",1,"Education","age4_5",2010,0.08888889
18,"Indiana",1,"Education","age6_12",2010,0.08681672
18,"Indiana",1,"Education","col",2010,0.2978754
18,"Indiana",1,"Education","lTHS",2010,0.28477514
18,"Indiana",1,"English_Proficiency","engPro",2010,0.79641181
18,"Indiana",1,"English_Proficiency","eppars",2010,0.40267023
18,"Indiana",1,"English_Proficiency","limEng",2010,0.2035882
18,"Indiana",1,"English_Proficiency","linIso",2010,0.31435129
18,"Indiana",1,"English_Proficiency","noeppars",2010,0.44270152
18,"Indiana",1,"English_Proficiency","oneleppar",2010,0.5973298
18,"Indiana",1,"Family_Structure","fourkid",2010,0.04814017
18,"Indiana",1,"Family_Structure","onekid",2010,0.19369292
18,"Indiana",1,"Family_Structure","sPar",2010,0.17216294
18,"Indiana",1,"Family_Structure","tPar",2010,0.82783705
18,"Indiana",1,"Family_Structure","threekid",2010,0.41614076
18,"Indiana",1,"Family_Structure","twokid",2010,0.34202614
18,"Indiana",1,"Population","Percent",2010,0.0079379
18,"Indiana",1,"Population","Share",2010,0.9113282
18,"Indiana",1,"Population","TotalNum",2010,136000
18,"Indiana",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.503883
18,"Indiana",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.59087741
18,"Indiana",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.30675995
18,"Indiana",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.60694927
18,"Indiana",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.89178854
19,"Iowa",1,"Citizenship","citCitPar",2010,0.5570792
19,"Iowa",1,"Citizenship","citNotCitPar",2010,0.30062005
19,"Iowa",1,"Citizenship","notCit",2010,0.14230077
19,"Iowa",1,"Country_of_Origin_of_Parents","Africa",2010,0.0717248
19,"Iowa",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.06835163
19,"Iowa",1,"Country_of_Origin_of_Parents","eAsia",2010,0.07526908
19,"Iowa",1,"Country_of_Origin_of_Parents","europe",2010,0.15092926
19,"Iowa",1,"Country_of_Origin_of_Parents","mexico",2010,0.44981381
19,"Iowa",1,"Country_of_Origin_of_Parents","midEast",2010,0.08014959
19,"Iowa",1,"Country_of_Origin_of_Parents","seAsia",2010,0.08212135
19,"Iowa",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.02164047
19,"Iowa",1,"Education","HS",2010,0.38473761
19,"Iowa",1,"Education","NIS35",2010,0.42140391
19,"Iowa",1,"Education","NIS617",2010,0.01515598
19,"Iowa",1,"Education","age0_3",2010,0.10691824
19,"Iowa",1,"Education","age13_17",2010,0.07920792
19,"Iowa",1,"Education","age4_5",2010,0.08860759
19,"Iowa",1,"Education","age6_12",2010,0.08
19,"Iowa",1,"Education","col",2010,0.29910457
19,"Iowa",1,"Education","lTHS",2010,0.31615785
19,"Iowa",1,"English_Proficiency","engPro",2010,0.85330492
19,"Iowa",1,"English_Proficiency","eppars",2010,0.37914824
19,"Iowa",1,"English_Proficiency","limEng",2010,0.14669509
19,"Iowa",1,"English_Proficiency","linIso",2010,0.30015561
19,"Iowa",1,"English_Proficiency","noeppars",2010,0.44738579
19,"Iowa",1,"English_Proficiency","oneleppar",2010,0.62085176
19,"Iowa",1,"Family_Structure","fourkid",2010,0.10383138
19,"Iowa",1,"Family_Structure","onekid",2010,0.19954605
19,"Iowa",1,"Family_Structure","sPar",2010,0.17758875
19,"Iowa",1,"Family_Structure","tPar",2010,0.82241124
19,"Iowa",1,"Family_Structure","threekid",2010,0.31949574
19,"Iowa",1,"Family_Structure","twokid",2010,0.37712684
19,"Iowa",1,"Population","Percent",2010,0.00356038
19,"Iowa",1,"Population","Share",2010,0.91021979
19,"Iowa",1,"Population","TotalNum",2010,61000
19,"Iowa",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.51187903
19,"Iowa",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.60757905
19,"Iowa",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.21958701
19,"Iowa",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.58595735
19,"Iowa",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.91917831
20,"Kansas",1,"Citizenship","citCitPar",2010,0.46011287
20,"Kansas",1,"Citizenship","citNotCitPar",2010,0.40526909
20,"Kansas",1,"Citizenship","notCit",2010,0.13461803
20,"Kansas",1,"Country_of_Origin_of_Parents","Africa",2010,0.04706951
20,"Kansas",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.05597798
20,"Kansas",1,"Country_of_Origin_of_Parents","eAsia",2010,0.07122918
20,"Kansas",1,"Country_of_Origin_of_Parents","europe",2010,0.07714797
20,"Kansas",1,"Country_of_Origin_of_Parents","mexico",2010,0.57216245
20,"Kansas",1,"Country_of_Origin_of_Parents","midEast",2010,0.06241982
20,"Kansas",1,"Country_of_Origin_of_Parents","seAsia",2010,0.09859876
20,"Kansas",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.01539436
20,"Kansas",1,"Education","HS",2010,0.38079008
20,"Kansas",1,"Education","NIS35",2010,0.43655318
20,"Kansas",1,"Education","NIS617",2010,0.0282431
20,"Kansas",1,"Education","age0_3",2010,0.1411043
20,"Kansas",1,"Education","age13_17",2010,0.10362694
20,"Kansas",1,"Education","age4_5",2010,0.14814815
20,"Kansas",1,"Education","age6_12",2010,0.13043478
20,"Kansas",1,"Education","col",2010,0.28398073
20,"Kansas",1,"Education","lTHS",2010,0.33522919
20,"Kansas",1,"English_Proficiency","engPro",2010,0.83045542
20,"Kansas",1,"English_Proficiency","eppars",2010,0.35561183
20,"Kansas",1,"English_Proficiency","limEng",2010,0.16954456
20,"Kansas",1,"English_Proficiency","linIso",2010,0.29568616
20,"Kansas",1,"English_Proficiency","noeppars",2010,0.4593035
20,"Kansas",1,"English_Proficiency","oneleppar",2010,0.64438814
20,"Kansas",1,"Family_Structure","fourkid",2010,0.10450207
20,"Kansas",1,"Family_Structure","onekid",2010,0.17632
20,"Kansas",1,"Family_Structure","sPar",2010,0.17683138
20,"Kansas",1,"Family_Structure","tPar",2010,0.82316864
20,"Kansas",1,"Family_Structure","threekid",2010,0.34153932
20,"Kansas",1,"Family_Structure","twokid",2010,0.37763861
20,"Kansas",1,"Population","Percent",2010,0.00531139
20,"Kansas",1,"Population","Share",2010,0.87956059
20,"Kansas",1,"Population","TotalNum",2010,91000
20,"Kansas",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.51771587
20,"Kansas",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.63890433
20,"Kansas",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.24700689
20,"Kansas",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.60421515
20,"Kansas",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.91163588
21,"Kentucky",1,"Citizenship","citCitPar",2010,0.48412231
21,"Kentucky",1,"Citizenship","citNotCitPar",2010,0.34428456
21,"Kentucky",1,"Citizenship","notCit",2010,0.17159313
21,"Kentucky",1,"Country_of_Origin_of_Parents","Africa",2010,0.07200304
21,"Kentucky",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.11197399
21,"Kentucky",1,"Country_of_Origin_of_Parents","eAsia",2010,0.1144819
21,"Kentucky",1,"Country_of_Origin_of_Parents","europe",2010,0.20410088
21,"Kentucky",1,"Country_of_Origin_of_Parents","mexico",2010,0.29687634
21,"Kentucky",1,"Country_of_Origin_of_Parents","midEast",2010,0.11731844
21,"Kentucky",1,"Country_of_Origin_of_Parents","seAsia",2010,0.03950395
21,"Kentucky",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.04374146
21,"Kentucky",1,"Education","HS",2010,0.43428403
21,"Kentucky",1,"Education","NIS35",2010,0.46901402
21,"Kentucky",1,"Education","NIS617",2010,0.01478357
21,"Kentucky",1,"Education","age0_3",2010,0.0745614
21,"Kentucky",1,"Education","age13_17",2010,0.04195804
21,"Kentucky",1,"Education","age4_5",2010,0.06363636
21,"Kentucky",1,"Education","age6_12",2010,0.0556962
21,"Kentucky",1,"Education","col",2010,0.34195825
21,"Kentucky",1,"Education","lTHS",2010,0.22375771
21,"Kentucky",1,"English_Proficiency","engPro",2010,0.84316635
21,"Kentucky",1,"English_Proficiency","eppars",2010,0.43139562
21,"Kentucky",1,"English_Proficiency","limEng",2010,0.15683365
21,"Kentucky",1,"English_Proficiency","linIso",2010,0.29416087
21,"Kentucky",1,"English_Proficiency","noeppars",2010,0.41903764
21,"Kentucky",1,"English_Proficiency","oneleppar",2010,0.56860441
21,"Kentucky",1,"Family_Structure","fourkid",2010,0.0558935
21,"Kentucky",1,"Family_Structure","onekid",2010,0.21223365
21,"Kentucky",1,"Family_Structure","sPar",2010,0.14913434
21,"Kentucky",1,"Family_Structure","tPar",2010,0.85086566
21,"Kentucky",1,"Family_Structure","threekid",2010,0.34064445
21,"Kentucky",1,"Family_Structure","twokid",2010,0.39122841
21,"Kentucky",1,"Population","Percent",2010,0.00338528
21,"Kentucky",1,"Population","Share",2010,0.94739699
21,"Kentucky",1,"Population","TotalNum",2010,58000
21,"Kentucky",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.4323509
21,"Kentucky",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.52708548
21,"Kentucky",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.29947501
21,"Kentucky",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.54974103
21,"Kentucky",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.87016404
22,"Louisiana",1,"Citizenship","citCitPar",2010,0.60648406
22,"Louisiana",1,"Citizenship","citNotCitPar",2010,0.25660354
22,"Louisiana",1,"Citizenship","notCit",2010,0.13691242
22,"Louisiana",1,"Country_of_Origin_of_Parents","Africa",2010,0.06138208
22,"Louisiana",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.24412751
22,"Louisiana",1,"Country_of_Origin_of_Parents","eAsia",2010,0.10386188
22,"Louisiana",1,"Country_of_Origin_of_Parents","europe",2010,0.08980117
22,"Louisiana",1,"Country_of_Origin_of_Parents","mexico",2010,0.167888
22,"Louisiana",1,"Country_of_Origin_of_Parents","midEast",2010,0.08487204
22,"Louisiana",1,"Country_of_Origin_of_Parents","seAsia",2010,0.17552246
22,"Louisiana",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.07254485
22,"Louisiana",1,"Education","HS",2010,0.4674091
22,"Louisiana",1,"Education","NIS35",2010,0.33941987
22,"Louisiana",1,"Education","NIS617",2010,0.02398171
22,"Louisiana",1,"Education","age0_3",2010,0.06299213
22,"Louisiana",1,"Education","age13_17",2010,0.04126984
22,"Louisiana",1,"Education","age4_5",2010,0.04761905
22,"Louisiana",1,"Education","age6_12",2010,0.0517647
22,"Louisiana",1,"Education","col",2010,0.34205341
22,"Louisiana",1,"Education","lTHS",2010,0.19053748
22,"Louisiana",1,"English_Proficiency","engPro",2010,0.83951485
22,"Louisiana",1,"English_Proficiency","eppars",2010,0.45277056
22,"Louisiana",1,"English_Proficiency","limEng",2010,0.16048516
22,"Louisiana",1,"English_Proficiency","linIso",2010,0.23083726
22,"Louisiana",1,"English_Proficiency","noeppars",2010,0.36198005
22,"Louisiana",1,"English_Proficiency","oneleppar",2010,0.54722947
22,"Louisiana",1,"Family_Structure","fourkid",2010,0.02611911
22,"Louisiana",1,"Family_Structure","onekid",2010,0.24522595
22,"Louisiana",1,"Family_Structure","sPar",2010,0.12846375
22,"Louisiana",1,"Family_Structure","tPar",2010,0.87153625
22,"Louisiana",1,"Family_Structure","threekid",2010,0.30950212
22,"Louisiana",1,"Family_Structure","twokid",2010,0.41915283
22,"Louisiana",1,"Population","Percent",2010,0.00332691
22,"Louisiana",1,"Population","Share",2010,0.94464839
22,"Louisiana",1,"Population","TotalNum",2010,57000
22,"Louisiana",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.37698901
22,"Louisiana",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.60600251
22,"Louisiana",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.16173856
22,"Louisiana",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.44755393
22,"Louisiana",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.91350532
23,"Maine",1,"Citizenship","citCitPar",2010,0.55685747
23,"Maine",1,"Citizenship","citNotCitPar",2010,0.20886157
23,"Maine",1,"Citizenship","notCit",2010,0.23428096
23,"Maine",1,"Country_of_Origin_of_Parents","Africa",2010,0.35996926
23,"Maine",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.01757587
23,"Maine",1,"Country_of_Origin_of_Parents","eAsia",2010,0.11912537
23,"Maine",1,"Country_of_Origin_of_Parents","europe",2010,0.35353437
23,"Maine",1,"Country_of_Origin_of_Parents","mexico",2010,0.01296581
23,"Maine",1,"Country_of_Origin_of_Parents","midEast",2010,0.05259956
23,"Maine",1,"Country_of_Origin_of_Parents","seAsia",2010,0.05567294
23,"Maine",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.02855679
23,"Maine",1,"Education","HS",2010,0.32945961
23,"Maine",1,"Education","NIS35",2010,0.37493446
23,"Maine",1,"Education","NIS617",2010,0.00333051
23,"Maine",1,"Education","age0_3",2010,0.07017544
23,"Maine",1,"Education","age13_17",2010,0.03658536
23,"Maine",1,"Education","age4_5",2010,0.06896552
23,"Maine",1,"Education","age6_12",2010,0.05660377
23,"Maine",1,"Education","col",2010,0.48031119
23,"Maine",1,"Education","lTHS",2010,0.19022922
23,"Maine",1,"English_Proficiency","engPro",2010,0.77736759
23,"Maine",1,"English_Proficiency","eppars",2010,0.61304265
23,"Maine",1,"English_Proficiency","limEng",2010,0.22263241
23,"Maine",1,"English_Proficiency","linIso",2010,0.23136765
23,"Maine",1,"English_Proficiency","noeppars",2010,0.30727366
23,"Maine",1,"English_Proficiency","oneleppar",2010,0.38695735
23,"Maine",1,"Family_Structure","fourkid",2010,0.1332757
23,"Maine",1,"Family_Structure","onekid",2010,0.22195543
23,"Maine",1,"Family_Structure","sPar",2010,0.2520169
23,"Maine",1,"Family_Structure","tPar",2010,0.7479831
23,"Maine",1,"Family_Structure","threekid",2010,0.22253169
23,"Maine",1,"Family_Structure","twokid",2010,0.42223716
23,"Maine",1,"Population","Percent",2010,0.00093387
23,"Maine",1,"Population","Share",2010,0.94286931
23,"Maine",1,"Population","TotalNum",2010,16000
23,"Maine",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.32936355
23,"Maine",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.56220388
23,"Maine",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.23642592
23,"Maine",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.4674094
23,"Maine",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.85859263
24,"Maryland",1,"Citizenship","citCitPar",2010,0.58562779
24,"Maryland",1,"Citizenship","citNotCitPar",2010,0.27823824
24,"Maryland",1,"Citizenship","notCit",2010,0.13613397
24,"Maryland",1,"Country_of_Origin_of_Parents","Africa",2010,0.25139648
24,"Maryland",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.24018542
24,"Maryland",1,"Country_of_Origin_of_Parents","eAsia",2010,0.12482805
24,"Maryland",1,"Country_of_Origin_of_Parents","europe",2010,0.10379792
24,"Maryland",1,"Country_of_Origin_of_Parents","mexico",2010,0.05639549
24,"Maryland",1,"Country_of_Origin_of_Parents","midEast",2010,0.11723515
24,"Maryland",1,"Country_of_Origin_of_Parents","seAsia",2010,0.03807734
24,"Maryland",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.06808416
24,"Maryland",1,"Education","HS",2010,0.35085818
24,"Maryland",1,"Education","NIS35",2010,0.40948617
24,"Maryland",1,"Education","NIS617",2010,0.01586552
24,"Maryland",1,"Education","age0_3",2010,0.2668919
24,"Maryland",1,"Education","age13_17",2010,0.18461539
24,"Maryland",1,"Education","age4_5",2010,0.25
24,"Maryland",1,"Education","age6_12",2010,0.22605364
24,"Maryland",1,"Education","col",2010,0.48164669
24,"Maryland",1,"Education","lTHS",2010,0.16749515
24,"Maryland",1,"English_Proficiency","engPro",2010,0.87106156
24,"Maryland",1,"English_Proficiency","eppars",2010,0.59220821
24,"Maryland",1,"English_Proficiency","limEng",2010,0.12893842
24,"Maryland",1,"English_Proficiency","linIso",2010,0.1728635
24,"Maryland",1,"English_Proficiency","noeppars",2010,0.27945682
24,"Maryland",1,"English_Proficiency","oneleppar",2010,0.40779179
24,"Maryland",1,"Family_Structure","fourkid",2010,0.03845526
24,"Maryland",1,"Family_Structure","onekid",2010,0.22808783
24,"Maryland",1,"Family_Structure","sPar",2010,0.16864176
24,"Maryland",1,"Family_Structure","tPar",2010,0.83135825
24,"Maryland",1,"Family_Structure","threekid",2010,0.32783037
24,"Maryland",1,"Family_Structure","twokid",2010,0.40562654
24,"Maryland",1,"Population","Percent",2010,0.01786027
24,"Maryland",1,"Population","Share",2010,0.84433526
24,"Maryland",1,"Population","TotalNum",2010,306000
24,"Maryland",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.29259607
24,"Maryland",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.64679134
24,"Maryland",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.11915077
24,"Maryland",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.340325
24,"Maryland",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.94713038
25,"Massachusetts",1,"Citizenship","citCitPar",2010,0.64265698
25,"Massachusetts",1,"Citizenship","citNotCitPar",2010,0.24525207
25,"Massachusetts",1,"Citizenship","notCit",2010,0.11209094
25,"Massachusetts",1,"Country_of_Origin_of_Parents","Africa",2010,0.15404396
25,"Massachusetts",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.19656777
25,"Massachusetts",1,"Country_of_Origin_of_Parents","eAsia",2010,0.09303291
25,"Massachusetts",1,"Country_of_Origin_of_Parents","europe",2010,0.26463872
25,"Massachusetts",1,"Country_of_Origin_of_Parents","mexico",2010,0.01652262
25,"Massachusetts",1,"Country_of_Origin_of_Parents","midEast",2010,0.10341522
25,"Massachusetts",1,"Country_of_Origin_of_Parents","seAsia",2010,0.06220452
25,"Massachusetts",1,"Country_of_Origin_of_Parents","southAmerica",2010,0.10957427
25,"Massachusetts",1,"Education","HS",2010,0.4139578
25,"Massachusetts",1,"Education","NIS35",2010,0.34564155
25,"Massachusetts",1,"Education","NIS617",2010,0.01529021
25,"Massachusetts",1,"Education","age0_3",2010,0.28712872
25,"Massachusetts",1,"Education","age13_17",2010,0.20574163
25,"Massachusetts",1,"Education","age4_5",2010,0.2631579
25,"Massachusetts",1,"Education","age6_12",2010,0.24412297
25,"Massachusetts",1,"Education","col",2010,0.45252359
25,"Massachusetts",1,"Education","lTHS",2010,0.13351861
25,"Massachusetts",1,"English_Proficiency","engPro",2010,0.87813479
25,"Massachusetts",1,"English_Proficiency","eppars",2010,0.51760221
25,"Massachusetts",1,"English_Proficiency","limEng",2010,0.12186521
25,"Massachusetts",1,"English_Proficiency","linIso",2010,0.19604021
25,"Massachusetts",1,"English_Proficiency","noeppars",2010,0.33465555
25,"Massachusetts",1,"English_Proficiency","oneleppar",2010,0.48239776
25,"Massachusetts",1,"Family_Structure","fourkid",2010,0.03105838
25,"Massachusetts",1,"Family_Structure","onekid",2010,0.25137943
25,"Massachusetts",1,"Family_Structure","sPar",2010,0.21413539
25,"Massachusetts",1,"Family_Structure","tPar",2010,0.78586459
25,"Massachusetts",1,"Family_Structure","threekid",2010,0.28193238
25,"Massachusetts",1,"Family_Structure","twokid",2010,0.43562981
25,"Massachusetts",1,"Population","Percent",2010,0.02025331
25,"Massachusetts",1,"Population","Share",2010,0.79476392
25,"Massachusetts",1,"Population","TotalNum",2010,347000
25,"Massachusetts",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2010,0.26200467
25,"Massachusetts",1,"Poverty_Income_and_Benefit_Receipt","home",2010,0.55520517
25,"Massachusetts",1,"Poverty_Income_and_Benefit_Receipt","pov100",2010,0.1539887
25,"Massachusetts",1,"Poverty_Income_and_Benefit_Receipt","pov200",2010,0.36156705
25,"Massachusetts",1,"Poverty_Income_and_Benefit_Receipt","work",2010,0.88957953
26,"Michigan",1,"Citizenship","citCitPar",2010,0.63945311
26,"Michigan",1,"Citizenship","citNotCitPar",2010,0.222247
26,"Michigan",1,"Citizenship","notCit",2010,0.13829991
26,"Michigan",1,"Country_of_Origin_of_Parents","Africa",2010,0.04812963
26,"Michigan",1,"Country_of_Origin_of_Parents","centralAmerica",2010,0.02782269
26,"Michigan",1,"Country_of_Origin_of_Parents","eAsia",2010,0.10235032
26,"Michigan",1,"Country_of_Origin_of_Parents","europe",2010,0.21714909
26,"Michigan",1,"Country_of_Origin_of_Parents","mexico",2010,0.20237985
26,"Michigan",1,"Country_of_Origin_of_Parents","midEast",2010,0.34034732
