GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020
"Population","TotalNum","Total Number of Children of Immigrants",0,"Columbus, OH",18140,41000,43000,48000,51000,57000,58000,62000,70000,70000,73000,73000,74000,83000,89000,94000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Dallas-Fort Worth-Arlington, TX",19100,534000,560000,580000,621000,639000,639000,655000,662000,674000,690000,703000,723000,736000,733000,707000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Dayton, OH",19380,7000,7000,10000,11000,13000,12000,10000,11000,12000,13000,13000,13000,13000,12000,14000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,14000,16000,16000,15000,15000,16000,15000,14000,17000,18000,17000,16000,17000,18000,16000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Denver-Aurora-Lakewood, CO",19740,148000,151000,161000,161000,161000,166000,167000,174000,176000,177000,182000,182000,179000,177000,165000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Des Moines-West Des Moines, IA",19780,14000,16000,18000,19000,20000,21000,20000,23000,28000,27000,27000,26000,25000,28000,33000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Detroit-Warren-Dearborn, MI",19820,163000,164000,163000,160000,158000,159000,170000,181000,181000,182000,182000,184000,194000,189000,178000
"Population","TotalNum","Total Number of Children of Immigrants",0,"El Paso, TX",21340,118000,114000,116000,113000,112000,116000,112000,107000,105000,101000,93000,95000,97000,87000,78000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Fresno, CA",23420,121000,120000,115000,117000,123000,124000,124000,123000,120000,122000,124000,116000,116000,119000,113000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Grand Rapids-Wyoming, MI",24340,28000,30000,30000,28000,28000,31000,33000,33000,35000,33000,34000,36000,35000,34000,34000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Greensboro-High Point, NC",24660,23000,23000,26000,26000,28000,28000,32000,35000,35000,34000,35000,36000,34000,35000,31000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Greenville-Anderson-Mauldin, SC",24860,16000,18000,17000,22000,25000,22000,21000,22000,22000,24000,25000,25000,28000,31000,32000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Harrisburg-Carlisle, PA",25420,8000,9000,9000,10000,10000,10000,12000,14000,16000,13000,12000,15000,15000,13000,14000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Hartford-West Hartford-East Hartford, CT",25540,45000,49000,47000,51000,54000,53000,52000,56000,54000,51000,52000,55000,59000,57000,54000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Houston-The Woodlands-Sugar Land, TX",26420,586000,606000,628000,664000,690000,703000,709000,714000,725000,753000,766000,791000,809000,799000,771000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Indianapolis-Carmel-Anderson, IN",26900,37000,42000,49000,51000,53000,56000,58000,58000,64000,67000,69000,77000,79000,78000,84000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Jackson, MS",27140,4000,-97,-97,5000,5000,-97,-97,5000,5000,5000,6000,5000,6000,7000,7000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Jacksonville, FL",27260,36000,36000,37000,43000,45000,42000,42000,47000,47000,47000,51000,57000,62000,60000,56000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Kansas City, MO-KS",28140,49000,52000,57000,58000,57000,63000,64000,66000,72000,71000,73000,73000,77000,78000,70000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Knoxville, TN",28940,8000,10000,11000,11000,14000,16000,15000,14000,14000,16000,16000,16000,17000,17000,19000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Lakeland-Winter Haven, FL",29460,24000,25000,27000,30000,32000,31000,31000,28000,28000,30000,30000,32000,31000,29000,35000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Las Vegas-Henderson-Paradise, NV",29820,169000,190000,199000,198000,200000,201000,198000,199000,201000,199000,203000,211000,207000,208000,210000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Little Rock-North Little Rock-Conway, AR",30780,10000,12000,15000,15000,13000,13000,13000,13000,14000,15000,14000,15000,15000,15000,13000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Los Angeles-Long Beach-Anaheim, CA",31080,2084000,2033000,1983000,1950000,1893000,1831000,1817000,1795000,1743000,1712000,1689000,1644000,1590000,1554000,1494000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Louisville/Jefferson County, KY-IN",31140,16000,17000,20000,22000,25000,28000,33000,32000,28000,30000,34000,33000,37000,42000,34000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Madison, WI",31540,12000,13000,14000,12000,14000,19000,19000,20000,19000,20000,23000,23000,22000,21000,26000
"Population","TotalNum","Total Number of Children of Immigrants",0,"McAllen-Edinburg-Mission, TX",32580,136000,143000,147000,154000,158000,161000,163000,159000,158000,154000,156000,156000,158000,158000,145000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Memphis, TN-MS-AR",32820,25000,26000,28000,31000,33000,33000,35000,36000,35000,37000,41000,40000,38000,40000,36000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,687000,666000,644000,659000,668000,662000,672000,682000,678000,690000,715000,733000,734000,719000,712000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Milwaukee-Waukesha-West Allis, WI",33340,42000,45000,49000,53000,53000,50000,50000,51000,49000,53000,58000,55000,55000,55000,58000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,133000,138000,140000,148000,162000,167000,170000,172000,176000,188000,192000,198000,204000,207000,209000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,41000,48000,57000,61000,60000,64000,66000,68000,73000,76000,79000,82000,87000,87000,77000
"Population","TotalNum","Total Number of Children of Immigrants",0,"New Haven-Milford, CT",35300,31000,34000,35000,36000,39000,41000,41000,39000,39000,40000,41000,39000,43000,45000,44000
"Population","TotalNum","Total Number of Children of Immigrants",0,"New Orleans-Metairie, LA",35380,24000,21000,21000,22000,25000,24000,24000,30000,35000,36000,36000,35000,37000,37000,38000
"Population","TotalNum","Total Number of Children of Immigrants",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,1912000,1941000,1954000,1945000,1936000,1928000,1967000,2008000,2002000,2009000,2044000,2053000,2037000,2014000,1978000
"Population","TotalNum","Total Number of Children of Immigrants",0,"North Port-Sarasota-Bradenton, FL",35840,28000,30000,27000,30000,33000,32000,34000,32000,32000,33000,34000,38000,39000,35000,31000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Ogden-Clearfield, UT",36260,19000,20000,22000,21000,21000,22000,24000,22000,22000,23000,24000,24000,21000,18000,21000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Oklahoma City, OK",36420,39000,47000,44000,42000,47000,53000,54000,52000,54000,60000,61000,54000,58000,64000,58000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Omaha-Council Bluffs, NE-IA",36540,24000,24000,26000,29000,30000,31000,37000,36000,30000,33000,35000,40000,42000,42000,42000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Orlando-Kissimmee-Sanford, FL",36740,127000,133000,135000,141000,139000,137000,149000,156000,154000,160000,166000,168000,173000,182000,184000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,92000,93000,90000,90000,98000,96000,93000,92000,93000,93000,92000,90000,84000,86000,80000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Palm Bay-Melbourne-Titusville, FL",37340,15000,16000,15000,16000,15000,16000,14000,15000,18000,19000,19000,16000,13000,12000,13000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,183000,194000,208000,212000,216000,223000,233000,242000,239000,239000,262000,271000,272000,268000,270000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Phoenix-Mesa-Scottsdale, AZ",38060,336000,368000,386000,390000,366000,330000,333000,345000,338000,339000,347000,357000,361000,354000,336000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Pittsburgh, PA",38300,21000,20000,21000,23000,24000,24000,24000,26000,26000,28000,31000,32000,31000,32000,33000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,119000,123000,130000,139000,140000,140000,143000,149000,151000,143000,145000,150000,150000,150000,141000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Providence-Warwick, RI-MA",39300,82000,82000,80000,76000,73000,73000,75000,77000,77000,73000,74000,79000,80000,80000,86000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Provo-Orem, UT",39340,22000,24000,25000,26000,23000,24000,28000,28000,29000,30000,30000,29000,29000,29000,26000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Raleigh, NC",39580,43000,49000,59000,66000,69000,71000,70000,68000,71000,74000,80000,87000,89000,87000,76000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Richmond, VA",40060,26000,26000,28000,31000,35000,37000,38000,38000,39000,41000,40000,43000,45000,47000,46000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Riverside-San Bernardino-Ontario, CA",40140,499000,508000,518000,521000,531000,515000,516000,517000,503000,504000,499000,474000,461000,471000,469000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Rochester, NY",40380,24000,21000,22000,21000,23000,24000,23000,24000,23000,23000,26000,24000,25000,26000,24000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,163000,166000,172000,169000,178000,191000,192000,188000,187000,186000,189000,193000,193000,193000,194000
"Population","TotalNum","Total Number of Children of Immigrants",0,"St. Louis, MO-IL",41180,45000,42000,42000,43000,47000,54000,52000,49000,48000,46000,54000,57000,53000,54000,52000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Salt Lake City, UT",41620,61000,68000,72000,74000,72000,77000,77000,76000,81000,78000,75000,80000,84000,79000,75000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Antonio-New Braunfels, TX",41700,107000,110000,119000,126000,128000,133000,139000,135000,137000,139000,137000,135000,137000,143000,144000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Diego-Carlsbad, CA",41740,330000,323000,323000,328000,335000,335000,329000,334000,325000,320000,334000,331000,317000,303000,284000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Francisco-Oakland-Hayward, CA",41860,452000,453000,448000,459000,468000,468000,473000,477000,474000,485000,494000,485000,474000,471000,482000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,263000,263000,266000,274000,275000,280000,287000,285000,283000,283000,285000,291000,283000,276000,274000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,6000,5000,7000,8000,10000,10000,10000,11000,12000,13000,12000,13000,14000,16000,18000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Seattle-Tacoma-Bellevue, WA",42660,195000,211000,208000,215000,233000,246000,247000,258000,253000,257000,278000,286000,294000,296000,310000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Spokane-Spokane Valley, WA",44060,12000,13000,14000,16000,16000,17000,15000,12000,13000,13000,13000,12000,12000,14000,14000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Springfield, MA",44140,15000,16000,19000,20000,20000,20000,20000,19000,18000,18000,18000,16000,19000,19000,17000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Stockton-Lodi, CA",44700,84000,87000,86000,86000,89000,90000,92000,93000,94000,98000,98000,97000,91000,89000,93000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Syracuse, NY",45060,9000,12000,11000,10000,12000,14000,15000,14000,13000,15000,14000,14000,15000,15000,13000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Tampa-St. Petersburg-Clearwater, FL",45300,117000,122000,121000,118000,123000,126000,132000,136000,135000,143000,146000,148000,155000,156000,160000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Toledo, OH",45780,6000,6000,8000,8000,10000,10000,7000,7000,8000,7000,7000,11000,10000,8000,7000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Tucson, AZ",46060,62000,61000,62000,63000,65000,62000,60000,59000,57000,53000,56000,54000,51000,55000,52000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Tulsa, OK",46140,20000,21000,23000,27000,29000,27000,28000,31000,32000,35000,38000,37000,37000,38000,38000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Urban Honolulu, HI",46520,60000,54000,60000,60000,58000,63000,65000,64000,63000,64000,65000,66000,67000,65000,59000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,35000,34000,35000,40000,41000,43000,44000,43000,41000,39000,40000,43000,42000,46000,48000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,408000,417000,436000,448000,469000,488000,505000,525000,542000,553000,563000,576000,588000,594000,590000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Wichita, KS",48620,18000,22000,20000,20000,23000,27000,29000,28000,27000,27000,27000,28000,28000,27000,28000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Winston-Salem, NC",49180,19000,22000,24000,25000,26000,29000,30000,29000,31000,31000,28000,30000,31000,30000,26000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Worcester, MA-CT",49340,32000,31000,33000,37000,39000,40000,38000,42000,42000,41000,43000,42000,46000,46000,43000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,3000,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Population","Percent","Percent of Children of Immigrants",0,"Akron, OH",10420,.00050009,.00042714,.0005385,.00064237,.00063041,.00068287,.00067613,.00055698,.00049964,.00060559,.00054248,.0005921,.0006981,.00070316,.00066383
"Population","Percent","Percent of Children of Immigrants",0,"Albany-Schenectady-Troy, NY",10580,.00112521,.00115938,.00119667,.00122635,.00126082,.00125192,.00112689,.00128105,.00138789,.00132129,.00130194,.00134568,.0013962,.00135223,.00143829
"Population","Percent","Percent of Children of Immigrants",0,"Albuquerque, NM",10740,.00250047,.00262387,.00245318,.00262789,.00280818,.00261765,.00247915,.00278489,.00277577,.00253248,.00238689,.00193778,.0017721,.0020013,.00188084
"Population","Percent","Percent of Children of Immigrants",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.00137526,.00158653,.00161551,.00151834,.00160468,.00187788,.00174668,.00144815,.0014434,.00154151,.00173592,.00172247,.0019332,.00205539,.00188084
"Population","Percent","Percent of Children of Immigrants",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.01700319,.01793996,.01908694,.02038075,.0202877,.01957549,.01983322,.01993985,.02059624,.02147104,.02110231,.02131553,.02147997,.02136521,.02212756
"Population","Percent","Percent of Children of Immigrants",0,"Augusta-Richmond County, GA-SC",12260,.00050009,.00054918,.00041884,.00040878,.00051579,.00056905,.00061979,.00061268,.00066619,.00060559,.00054248,.00048444,.0004833,.0004868,.00049787
"Population","Percent","Percent of Children of Immigrants",0,"Austin-Round Rock, TX",12420,.00612615,.00652917,.00688087,.0071829,.00733566,.00756843,.00783187,.0079091,.00832732,.00858842,.00835413,.00839703,.00843089,.00865426,.00868507
